lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form
polemizál	polemizál	[/V][Prs.NDef.2Pl]	0.37621929521244973	2038	l	l		4	vc	NA	NA	NA	NA	NA	tok	polemizáltok	polemizáltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	polemizáltok
porlad	porlad	[/V][Prs.NDef.2Pl]	0.5650498392290692	3148	d	d		2	vc	NA	NA	NA	NA	NA	tok	porladtok	porladtok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	porladtok
poroskál	poroszkál	[/V][Prs.NDef.2Pl]	0.6053374487734822	3454	l	l		3	vc	NA	NA	NA	NA	NA	tok	poroskáltok	poroszkáltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	poroskáltok
poṯog	potyog	[/V][Prs.NDef.2Pl]	1.3119104492339038	17575	g	g		2	vc	NA	NA	NA	NA	NA	tok	poṯogtok	potyogtok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	poṯogtok
povedál	povedál	[/V][Prs.NDef.2Sg]	-0.832614339340395	126	l	l		3	vc	NA	NA	NA	NA	NA	s	povedáls	povedálsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	povedáls
profanizál	profanizál	[/V][Prs.NDef.3Pl]	-0.2279769251246219	507	l	l		4	vc	NA	NA	NA	NA	NA	nak	profanizálnak	profanizálnak	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	profanizálnak
profilíroz	profilíroz	[/V][Prs.NDef.3Pl]	-0.6087024291602652	211	z	z		4	vc	NA	NA	NA	NA	NA	nak	profilíroznak	profilíroznak	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	profilíroznak
prédikál	prédikál	[/V][Prs.1Sg›2]	1.5450040917929315	30060	l	l		3	vc	NA	NA	NA	NA	NA	lak	prédikállak	prédikállak	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	prédikállak
pufferel	pufferel	[/V][Prs.NDef.2Sg]	-0.1180717031828839	653	l	l		3	vc	NA	NA	NA	NA	NA	s	pufferels	pufferelsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	pufferels
pumpol	pumpol	[/V][Prs.NDef.2Sg]	-0.21035096192414557	528	l	l		2	vc	NA	NA	NA	NA	NA	s	pumpols	pumpolsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	pumpols
pácol	pácol	[/V][Prs.NDef.2Pl]	1.1022046244504902	10844	l	l		2	vc	NA	NA	NA	NA	NA	tok	pácoltok	pácoltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	pácoltok
pántol	pántol	[/V][Prs.NDef.3Pl]	-0.5693729045658135	231	l	l		2	vc	NA	NA	NA	NA	NA	nak	pántolnak	pántolnak	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	pántolnak
párolog	párolog	[/V][Prs.NDef.2Sg]	1.3264417421290942	18173	g	g		3	vc	NA	NA	NA	NA	NA	s	párologs	párologsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	párologs
pástáz	pásztáz	[/V][Prs.NDef.3Pl]	1.1046009583686591	10904	z	z		2	vc	NA	NA	NA	NA	NA	nak	pástáznak	pásztáznak	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	pástáznak
pöcögtet	pöcögtet	[/V][Prs.NDef.3Pl]	-0.4015059674157027	340	t	t		3	vc	NA	NA	NA	NA	NA	nek	pöcögtetnek	pöcögtetnek	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	pöcögtetnek
pöndörít	pöndörít	[/V][Prs.NDef.3Pl]	-0.8026511159629518	135	t	t		3	vc	pöndörítenek	pöndörítenek	enek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	pöndörítenek
pöröl	pöröl	[/V][Prs.NDef.2Pl]	0.3834048666152376	2072	l	l		2	vc	NA	NA	NA	NA	NA	tök	pöröltök	pöröltök	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	pöröltök
púderoz	púderoz	[/V][Prs.NDef.3Pl]	-0.7931057980567213	138	z	z		3	vc	NA	NA	NA	NA	NA	nak	púderoznak	púderoznak	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	púderoznak
raččol	raccsol	[/V][Prs.NDef.2Sg]	-0.05792362106625776	750	l	l		2	vc	NA	NA	NA	NA	NA	s	raččols	raccsolsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	raččols
realizál	realizál	[/V][Prs.1Sg›2]	1.5997949656047157	34102	l	l		4	vc	NA	NA	NA	NA	NA	lak	realizállak	realizállak	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	realizállak
regnál	regnál	[/V][Prs.NDef.2Pl]	0.1322212435963541	1162	l	l		2	vc	NA	NA	NA	NA	NA	tok	regnáltok	regnáltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	regnáltok
rehabilitál	rehabilitál	[/V][Prs.NDef.2Pl]	1.134011535991737	11668	l	l		5	vc	NA	NA	NA	NA	NA	tok	rehabilitáltok	rehabilitáltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	rehabilitáltok
rendreutašít	rendreutasít	[/V][Prs.NDef.2Sg]	0.25056964916090385	1526	t	t		5	vc	rendreutašítas	rendreutasítasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	rendreutašítas
reng	reng	[/V][Prs.NDef.2Sg]	1.2320515955366076	14623	ng	n	g	1	cc	renges	rengesz	es	3	-2.455863629738295	s	rengs	rengsz	3	-2.455863629738295	1	0	TRUE	Prs.NDef.2Sg (mondas)	4096	test	rengs
reng	reng	[/V][Prs.NDef.2Sg]	1.2320515955366076	14623	ng	n	g	1	cc	renges	rengesz	es	3	-2.455863629738295	s	rengs	rengsz	3	-2.455863629738295	1	0	TRUE	Prs.NDef.2Sg (mondas)	4096	test	rengs
renget	renget	[/V][Prs.NDef.2Sg]	0.8007739511292449	5417	t	t		2	vc	NA	NA	NA	NA	NA	s	rengets	rengetsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	rengets
renovál	renovál	[/V][Prs.NDef.2Sg]	1.052755856592117	9677	l	l		3	vc	NA	NA	NA	NA	NA	s	renováls	renoválsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	renováls
reprezentál	reprezentál	[/V][Prs.NDef.2Pl]	1.6551074637604175	38734	l	l		4	vc	NA	NA	NA	NA	NA	tok	reprezentáltok	reprezentáltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	reprezentáltok
retirál	retirál	[/V][Prs.NDef.2Sg]	-0.5827368661237949	224	l	l		3	vc	NA	NA	NA	NA	NA	s	retiráls	retirálsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	retiráls
rezignál	rezignál	[/V][Prs.NDef.3Pl]	-0.6705337947275284	183	l	l		3	vc	NA	NA	NA	NA	NA	nak	rezignálnak	rezignálnak	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	rezignálnak
robbant	robbant	[/V][Prs.NDef.2Pl]	1.758706491233094	49169	nt	n	t	2	cc	robbantotok	robbantotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	robbantotok
rothad	rothad	[/V][Prs.NDef.2Pl]	0.7448956970536327	4763	d	d		2	vc	NA	NA	NA	NA	NA	tok	rothadtok	rothadtok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	rothadtok
rugdal	rugdal	[/V][Prs.1Sg›2]	0.5812971634024201	3268	l	l		2	vc	NA	NA	NA	NA	NA	lak	rugdallak	rugdallak	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	rugdallak
ráncol	ráncol	[/V][Prs.NDef.2Sg]	0.9426550525462104	7510	l	l		2	vc	NA	NA	NA	NA	NA	s	ráncols	ráncolsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	ráncols
ráncol	ráncol	[/V][Prs.NDef.2Pl]	0.9426550525462104	7510	l	l		2	vc	NA	NA	NA	NA	NA	tok	ráncoltok	ráncoltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	ráncoltok
rémít	rémít	[/V][Prs.1Sg›2]	0.7368896180318447	4676	t	t		2	vc	rémítelek	rémítelek	elek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	rémítelek
résegül	részegül	[/V][Prs.NDef.2Sg]	-0.3276798383168484	403	l	l		3	vc	NA	NA	NA	NA	NA	s	résegüls	részegülsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	résegüls
réseltet	részeltet	[/V][Prs.1Sg›2]	0.17286578992718568	1276	t	t		3	vc	NA	NA	NA	NA	NA	lek	réseltetlek	részeltetlek	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	réseltetlek
röpdöš	röpdös	[/V][Prs.NDef.2Pl]	0.19151934037632443	1332	š	š		2	vc	NA	NA	NA	NA	NA	tök	röpdöštök	röpdöstök	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	röpdöštök
röpdöš	röpdös	[/V][Prs.NDef.2Sg]	0.19151934037632443	1332	š	š		2	vc	NA	NA	NA	NA	NA	öl	röpdöšöl	röpdösöl	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	röpdöšöl
röpköd	röpköd	[/V][Prs.NDef.2Pl]	1.3667402695176791	19940	d	d		2	vc	NA	NA	NA	NA	NA	tök	röpködtök	röpködtök	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	röpködtök
rövidül	rövidül	[/V][Prs.NDef.2Sg]	1.3464082582899062	19028	l	l		3	vc	NA	NA	NA	NA	NA	s	rövidüls	rövidülsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	rövidüls
rövidül	rövidül	[/V][Prs.NDef.2Pl]	1.3464082582899062	19028	l	l		3	vc	NA	NA	NA	NA	NA	tök	rövidültök	rövidültök	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	rövidültök
rútul	rútul	[/V][Prs.NDef.3Pl]	-0.307672433496284	422	l	l		2	vc	NA	NA	NA	NA	NA	nak	rútulnak	rútulnak	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	rútulnak
šalaktalanít	salaktalanít	[/V][Prs.NDef.2Sg]	0.24252692890548985	1498	t	t		5	vc	šalaktalanítas	salaktalanítasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	šalaktalanítas
šarjad	sarjad	[/V][Prs.NDef.2Pl]	0.9650268543395438	7907	d	d		2	vc	NA	NA	NA	NA	NA	tok	šarjadtok	sarjadtok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	šarjadtok
šarkall	sarkall	[/V][Prs.NDef.2Pl]	1.673009313043713	40364	ll	l	l	2	cc	NA	NA	NA	NA	NA	tok	šarkalltok	sarkalltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	šarkalltok
šarkal	sarkal	[/V][Prs.NDef.2Sg]	0.8052405636845472	5473	l	l		2	vc	NA	NA	NA	NA	NA	s	šarkals	sarkalsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	šarkals
šavtalanít	savtalanít	[/V][Prs.NDef.3Pl]	-0.28756261510886594	442	t	t		4	vc	šavtalanítanak	savtalanítanak	anak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	šavtalanítanak
šebešül	sebesül	[/V][Prs.NDef.2Pl]	0.6534898941134388	3859	l	l		3	vc	NA	NA	NA	NA	NA	tök	šebešültök	sebesültök	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	šebešültök
šebez	sebez	[/V][Prs.1Sg›2]	1.3619220261472345	19720	z	z		2	vc	NA	NA	NA	NA	NA	lek	šebezlek	sebezlek	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	šebezlek
šegél	segél	[/V][Prs.NDef.2Sg]	0.5550014466714356	3076	l	l		2	vc	NA	NA	NA	NA	NA	s	šegéls	segélsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	šegéls
šeppeg	seppeg	[/V][Prs.NDef.3Pl]	-1.3097355940600577	42	g	g		2	vc	NA	NA	NA	NA	NA	nek	šeppegnek	seppegnek	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	šeppegnek
šercint	sercint	[/V][Prs.NDef.2Sg]	-0.4616931733990192	296	nt	n	t	2	cc	šercintes	sercintesz	es	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	šercintes
šerkent	serkent	[/V][Prs.NDef.2Pl]	2.050384267520748	96243	nt	n	t	2	cc	šerkentetek	serkentetek	etek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	šerkentetek
šikkant	sikkant	[/V][Prs.NDef.2Sg]	-0.01917103207424114	820	nt	n	t	2	cc	šikkantas	sikkantasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	šikkantas
šikolt	sikolt	[/V][Prs.1Sg›2]	1.0121388856641615	8813	lt	l	t	2	cc	šikoltalak	sikoltalak	alak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	šikoltalak
šikál	sikál	[/V][Prs.1Sg›2]	0.7678053369163891	5021	l	l		2	vc	NA	NA	NA	NA	NA	lak	šikállak	sikállak	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	šikállak
šištergő	sistergő	[/V][Prs.NDef.3Pl]	0.5491738109533185	3035	NA	NA	NA	3	cc	NA	NA	NA	NA	NA	nek	šištergőnek	sistergőnek	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	šištergőnek
šminkel	sminkel	[/V][Prs.1Sg›2]	1.3884478321899014	20962	l	l		2	vc	NA	NA	NA	NA	NA	lek	šminkellek	sminkellek	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	šminkellek
šokall	sokall	[/V][Prs.NDef.2Pl]	1.272002819729194	16032	ll	l	l	2	cc	NA	NA	NA	NA	NA	tok	šokalltok	sokalltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	šokalltok
šokašít	sokasít	[/V][Prs.NDef.3Pl]	-0.1384968377987882	623	t	t		3	vc	šokašítanak	sokasítanak	anak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	šokašítanak
šomojog	somolyog	[/V][Prs.NDef.2Pl]	0.4886190424118732	2640	g	g		3	vc	NA	NA	NA	NA	NA	tok	šomojogtok	somolyogtok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	šomojogtok
šorjáz	sorjáz	[/V][Prs.1Sg›2]	1.0182068734767482	8937	z	z		2	vc	NA	NA	NA	NA	NA	lak	šorjázlak	sorjázlak	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	šorjázlak
šorjáz	sorjáz	[/V][Prs.NDef.2Pl]	1.0182068734767482	8937	z	z		2	vc	NA	NA	NA	NA	NA	tok	šorjáztok	sorjáztok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	šorjáztok
šorošít	sorosít	[/V][Prs.NDef.2Sg]	-1.133644335004376	63	t	t		3	vc	šorošítas	sorosítasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	šorošítas
šorvad	sorvad	[/V][Prs.NDef.2Pl]	0.8115427890146087	5553	d	d		2	vc	NA	NA	NA	NA	NA	tok	šorvadtok	sorvadtok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	šorvadtok
štatistál	statisztál	[/V][Prs.NDef.2Pl]	0.42666090821658503	2289	l	l		3	vc	NA	NA	NA	NA	NA	tok	štatistáltok	statisztáltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	štatistáltok
štrukturál	strukturál	[/V][Prs.NDef.2Sg]	0.79690851950528	5369	l	l		3	vc	NA	NA	NA	NA	NA	s	štrukturáls	strukturálsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	štrukturáls
šugall	sugall	[/V][Prs.1Sg›2]	2.166726825892367	125809	ll	l	l	2	cc	NA	NA	NA	NA	NA	ak	šugallak	sugallak	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	šugallak
šuhint	suhint	[/V][Prs.NDef.2Pl]	0.7173226386739786	4470	nt	n	t	2	cc	šuhintotok	suhintotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	šuhintotok
šumákol	sumákol	[/V][Prs.NDef.2Pl]	0.38256564996394704	2068	l	l		3	vc	NA	NA	NA	NA	NA	tok	šumákoltok	sumákoltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	šumákoltok
šušog	susog	[/V][Prs.NDef.2Pl]	0.903339231248794	6860	g	g		2	vc	NA	NA	NA	NA	NA	tok	šušogtok	susogtok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	šušogtok
šuštorog	sustorog	[/V][Prs.NDef.2Sg]	0.05912660332899187	982	g	g		3	vc	NA	NA	NA	NA	NA	s	šuštorogs	sustorogsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	šuštorogs
sab	szab	[/V][Prs.1Sg›2]	2.6334549648242405	368502	b	b		1	vc	NA	NA	NA	NA	NA	lak	sablak	szablak	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	sablak
sakajt	szakajt	[/V][Prs.NDef.2Sg]	-0.1384968377987882	623	jt	j	t	2	cc	sakajtas	szakajtasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	sakajtas
salajt	szalajt	[/V][Prs.NDef.2Sg]	0.31938263000194106	1788	jt	j	t	2	cc	salajtas	szalajtasz	as	3	-2.455863629738295	s	salajts	szalajtsz	2	-2.6319548887939765	1.5	0.4054651081081644	TRUE	Prs.NDef.2Sg (mondas)	4096	test	salajts
salajt	szalajt	[/V][Prs.NDef.2Sg]	0.31938263000194106	1788	jt	j	t	2	cc	salajtas	szalajtasz	as	3	-2.455863629738295	s	salajts	szalajtsz	2	-2.6319548887939765	1.5	0.4054651081081644	TRUE	Prs.NDef.2Sg (mondas)	4096	test	salajts
salast	szalaszt	[/V][Prs.1Sg›2]	1.165866422570047	12556	st	s	t	2	cc	NA	NA	NA	NA	NA	lak	salastlak	szalasztlak	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	salastlak
sankcionál	szankcionál	[/V][Prs.1Sg›2]	1.2917035329993296	16776	l	l		4	vc	NA	NA	NA	NA	NA	lak	sankcionállak	szankcionállak	3	-2.455863629738295	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	sankcionállak
segéṉül	szegényül	[/V][Prs.NDef.3Pl]	-1.234014880121939	50	l	l		3	vc	NA	NA	NA	NA	NA	nek	segéṉülnek	szegényülnek	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	segéṉülnek
selel	szelel	[/V][Prs.NDef.2Sg]	0.30781388665937337	1741	l	l		2	vc	NA	NA	NA	NA	NA	s	selels	szelelsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	selels
semereg	szemereg	[/V][Prs.NDef.2Pl]	-0.3532012878411476	380	g	g		3	vc	NA	NA	NA	NA	NA	tek	semeregtek	szemeregtek	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	semeregtek
senderít	szenderít	[/V][Prs.NDef.3Pl]	-0.307672433496284	422	t	t		3	vc	senderítenek	szenderítenek	enek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	senderítenek
senel	szenel	[/V][Prs.NDef.2Sg]	-1.2995164288783714	43	l	l		2	vc	NA	NA	NA	NA	NA	s	senels	szenelsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	senels
senveleg	szenveleg	[/V][Prs.NDef.2Sg]	-0.3341943776948428	397	g	g		3	vc	NA	NA	NA	NA	NA	s	senvelegs	szenvelegsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	senvelegs
sepeg	szepeg	[/V][Prs.NDef.2Sg]	-0.04762366442644582	768	g	g		2	vc	NA	NA	NA	NA	NA	s	sepegs	szepegsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	sepegs
seppen	szeppen	[/V][Prs.NDef.2Sg]	0.2868615015664029	1659	n	n		2	vc	NA	NA	NA	NA	NA	s	seppens	szeppensz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	seppens
sidoloz	szidoloz	[/V][Prs.NDef.3Pl]	-0.602571111108767	214	z	z		3	vc	NA	NA	NA	NA	NA	nak	sidoloznak	szidoloznak	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	sidoloznak
silvesterez	szilveszterez	[/V][Prs.NDef.2Pl]	0.27626196429541594	1619	z	z		4	vc	NA	NA	NA	NA	NA	tek	silvestereztek	szilvesztereztek	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	silvestereztek
simplifikál	szimplifikál	[/V][Prs.NDef.2Sg]	-0.7050981798442842	169	l	l		4	vc	NA	NA	NA	NA	NA	s	simplifikáls	szimplifikálsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	simplifikáls
sipojoz	szipolyoz	[/V][Prs.NDef.3Pl]	0.15833027523926502	1234	z	z		3	vc	NA	NA	NA	NA	NA	nak	sipojoznak	szipolyoznak	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	sipojoznak
sippant	szippant	[/V][Prs.NDef.2Pl]	1.4127220368204705	22167	nt	n	t	2	cc	sippantotok	szippantotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	sippantotok
sipákol	szipákol	[/V][Prs.NDef.2Sg]	-0.1801684532696864	566	l	l		3	vc	NA	NA	NA	NA	NA	s	sipákols	szipákolsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	sipákols
sundikál	szundikál	[/V][Prs.NDef.2Pl]	0.7819313635356272	5187	l	l		3	vc	NA	NA	NA	NA	NA	tok	sundikáltok	szundikáltok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	sundikáltok
sundít	szundít	[/V][Prs.NDef.2Pl]	0.5800994760071864	3259	t	t		2	vc	sundítotok	szundítotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	sundítotok
suṉṉad	szunnyad	[/V][Prs.NDef.2Pl]	1.0504158537225805	9625	d	d		2	vc	NA	NA	NA	NA	NA	tok	suṉṉadtok	szunnyadtok	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	suṉṉadtok
superál	szuperál	[/V][Prs.NDef.2Sg]	0.6536024202137971	3860	l	l		3	vc	NA	NA	NA	NA	NA	s	superáls	szuperálsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	superáls
surkapiskál	szurkapiszkál	[/V][Prs.NDef.2Sg]	-1.2995164288783714	43	l	l		4	vc	NA	NA	NA	NA	NA	s	surkapiskáls	szurkapiszkálsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	surkapiskáls
sussant	szusszant	[/V][Prs.NDef.2Sg]	-0.2934983951893718	436	nt	n	t	2	cc	sussantas	szusszantasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	sussantas
sámoz	számoz	[/V][Prs.NDef.2Sg]	0.9829950296822664	8241	z	z		2	vc	NA	NA	NA	NA	NA	ol	sámozol	számozol	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	sámozol
sándékol	szándékol	[/V][Prs.NDef.2Sg]	0.2629147679512759	1570	l	l		3	vc	NA	NA	NA	NA	NA	s	sándékols	szándékolsz	3	-2.455863629738295	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	sándékols
sánt	szánt	[/V][Prs.NDef.2Pl]	2.6324130648880937	367619	nt	n	t	1	cc	sántotok	szántotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	sántotok
sárít	szárít	[/V][Prs.NDef.2Pl]	2.0462401528444896	95329	t	t		2	vc	sárítotok	szárítotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	sárítotok
