lemma	krr_pred	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form	alpha	sigma
dereng	0.8162847722297637	dereng	[/V][Prs.NDef.3Pl]	1.2369245574431114	14788	ng	n	g	2	cc	derengenek	derengenek	enek	617	-0.14269972042471618	nek	derengnek	derengnek	76	-1.0521712921771664	8.118421052631579	2.094135683619057	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	derengnek	10	10
derít	0.8089722111318542	derít	[/V][Prs.NDef.3Pl]	1.930016597850253	72946	t	t	NA	2	vc	derítenek	derítenek	enek	2178	0.40507299096179833	nek	derítnek	derítnek	4	-2.3309248931299953	544.5	6.299867942373015	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
derít	0.8089722111318542	derít	[/V][Prs.NDef.2Sg]	1.930016597850253	72946	t	t	NA	2	vc	derítes	derítesz	es	85	-1.0035659587436652	s	deríts	derítsz	4	-2.3309248931299953	21.25	3.056356895370426	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
derít	0.8089722111318542	derít	[/V][Prs.1Sg›2]	1.930016597850253	72946	t	t	NA	2	vc	derítelek	derítelek	elek	3	-2.455863629738295	lek	derítlek	derítlek	10	-1.9329848844579576	0.3	-1.203972804325936	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
dičőít	0.7978373040070035	dicsőít	[/V][Prs.NDef.3Pl]	1.627304421058387	36332	t	t	NA	3	vc	dičőítenek	dicsőítenek	enek	509	-0.22626710212119908	nek	dičőítnek	dicsőítnek	4	-2.3309248931299953	127.25	4.846153655430632	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
dičőít	0.7978373040070035	dicsőít	[/V][Prs.1Sg›2]	1.627304421058387	36332	t	t	NA	3	vc	dičőítelek	dicsőítelek	elek	431	-0.2985076142972262	lek	dičőítlek	dicsőítlek	133	-0.809133243490872	3.2406015037593985	1.175758961881994	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
dičőít	0.7978373040070035	dicsőít	[/V][Prs.NDef.2Pl]	1.627304421058387	36332	t	t	NA	3	vc	dičőítetek	dicsőítetek	etek	54	-1.2005911246349894	tek	dičőíttek	dicsőíttek	2	-2.6319548887939765	27	3.295836866004329	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
dong	0.7913567062139972	dong	[/V][Prs.NDef.3Pl]	0.9073721747453984	6924	ng	n	g	1	cc	donganak	donganak	anak	135	-0.8026511159629518	nak	dongnak	dongnak	164	-0.71814103641026	0.823170731707317	-0.19459164938576903	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	dongnak	10	10
dong	0.7913567062139972	dong	[/V][Prs.NDef.2Sg]	0.9073721747453984	6924	ng	n	g	1	cc	dongas	dongasz	as	1	-2.932984884457958	s	dongs	dongsz	3	-2.455863629738295	0.3333333333333333	-1.0986122886681098	TRUE	Prs.NDef.2Sg (mondas)	4096	test	dongs	10	10
drágáll	0.7745896819016923	drágáll	[/V][Prs.NDef.3Pl]	0.3857043854897881	2083	ll	l	l	2	cc	drágállanak	drágállanak	anak	1	-2.932984884457958	nak	drágállnak	drágállnak	5	-2.234014880121939	0.2	-1.6094379124341005	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	drágállnak	10	10
díseleg	0.7821636357950348	díszeleg	[/V][Prs.NDef.2Pl]	1.312058689472652	17581	g	g	NA	3	vc	díselegetek	díszelegetek	etek	1	-2.932984884457958	tek	díselegtek	díszelegtek	928	0.0345630917609042	0.00107758620689655	-6.833031732786201	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
dísít	0.8012040355219212	díszít	[/V][Prs.NDef.3Pl]	2.369131658550108	200501	t	t	NA	2	vc	dísítenek	díszítenek	enek	6299	0.8662867238919149	nek	dísítnek	díszítnek	1	-2.932984884457958	6299	8.74814616962193	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
dísít	0.8012040355219212	díszít	[/V][Prs.NDef.2Pl]	2.369131658550108	200501	t	t	NA	2	vc	dísítetek	díszítetek	etek	18	-1.6777123793546518	tek	dísíttek	díszíttek	4	-2.3309248931299953	4.5	1.5040773967762742	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
döng	0.7943436622893075	döng	[/V][Prs.NDef.3Pl]	0.5861865793637012	3305	ng	n	g	1	cc	döngenek	döngenek	enek	192	-0.6496836557544082	nek	döngnek	döngnek	57	-1.1771100287854663	3.3684210526315788	1.2144441041932312	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	döngnek	10	10
dönt	0.8214453269450424	dönt	[/V][Prs.NDef.3Pl]	3.394476429170933	2125501	nt	n	t	1	cc	döntenek	döntenek	enek	103279	2.0810271397598905	nek	döntnek	döntnek	8	-2.0298948974660145	12909.875	9.465747801377082	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	döntnek	10	10
dönt	0.8214453269450424	dönt	[/V][Prs.NDef.2Sg]	3.394476429170933	2125501	nt	n	t	1	cc	döntes	döntesz	es	22910	1.4270402047314397	s	dönts	döntsz	22	-1.5905622036357516	1041.3636363636365	6.948286322089225	TRUE	Prs.NDef.2Sg (mondas)	4096	test	dönts	10	10
dönt	0.8214453269450424	dönt	[/V][Prs.1Sg›2]	3.394476429170933	2125501	nt	n	t	1	cc	döntelek	döntelek	elek	24	-1.552773642746352	lek	döntlek	döntlek	7	-2.087886844443701	3.4285714285714284	1.2321436812926323	TRUE	Prs.1Sg›2 (mondalak)	1749	test	döntlek	10	10
dühít	0.8022733976298853	dühít	[/V][Prs.NDef.2Sg]	0.9673276125257688	7949	t	t	NA	2	vc	dühítes	dühítesz	es	17	-1.702535963079684	s	dühíts	dühítsz	1	-2.932984884457958	17	2.833213344056216	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
dühöng	0.8032281019407672	dühöng	[/V][Prs.NDef.3Pl]	1.3723234834061857	20198	ng	n	g	2	cc	dühöngenek	dühöngenek	enek	649	-0.12074018765758858	nek	dühöngnek	dühöngnek	155	-0.7426531862876663	4.187096774193549	1.4320075997848434	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	dühöngnek	10	10
dühöng	0.8032281019407672	dühöng	[/V][Prs.NDef.2Sg]	1.3723234834061857	20198	ng	n	g	2	cc	dühönges	dühöngesz	es	27	-1.5016211202989704	s	dühöngs	dühöngsz	303	-0.4515422559556528	0.0891089108910891	-2.41789593950504	TRUE	Prs.NDef.2Sg (mondas)	4096	test	dühöngs	10	10
dühöng	0.8032281019407672	dühöng	[/V][Prs.NDef.2Pl]	1.3723234834061857	20198	ng	n	g	2	cc	dühöngötök	dühöngötök	ötök	3	-2.455863629738295	tök	dühöngtök	dühöngtök	18	-1.6777123793546518	0.16666666666666666	-1.791759469228055	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	dühöngtök	10	10
dülöng	0.8002843356013751	dülöng	[/V][Prs.NDef.3Pl]	-0.627633515011334	202	ng	n	g	2	cc	dülöngenek	dülöngenek	enek	9	-1.978742375018633	nek	dülöngnek	dülöngnek	6	-2.1548336340743144	1.5	0.4054651081081644	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	dülöngnek	10	10
edz	0.7836403122681089	edz	[/V][Prs.NDef.3Pl]	2.3313488081092952	183795	dz	d	z	1	cc	edzenek	edzenek	enek	9134	1.027676122813024	nek	edznek	edznek	9	-1.978742375018633	1014.8888888888888	6.922534416408725	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	edznek	10	10
edz	0.7836403122681089	edz	[/V][Prs.NDef.2Pl]	2.3313488081092952	183795	dz	d	z	1	cc	edzetek	edzetek	etek	266	-0.5081032478268909	tek	edztek	edztek	5	-2.234014880121939	53.2	3.9740583963475986	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	edztek	10	10
ejt	0.7935931447644637	ejt	[/V][Prs.NDef.3Pl]	2.54627650321544	301482	jt	j	t	1	cc	ejtenek	ejtenek	enek	9137	1.027818740453812	nek	ejtnek	ejtnek	4	-2.3309248931299953	2284.25	7.73379302187873	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ejtnek	10	10
ejt	0.7935931447644637	ejt	[/V][Prs.NDef.2Sg]	2.54627650321544	301482	jt	j	t	1	cc	ejtes	ejtesz	es	807	-0.0261113497358874	s	ejts	ejtsz	10	-1.9329848844579576	80.7	4.390738575275903	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ejts	10	10
ejt	0.7935931447644637	ejt	[/V][Prs.1Sg›2]	2.54627650321544	301482	jt	j	t	1	cc	ejtelek	ejtelek	elek	50	-1.234014880121939	lek	ejtlek	ejtlek	2	-2.6319548887939765	25	3.218875824868201	TRUE	Prs.1Sg›2 (mondalak)	1749	test	ejtlek	10	10
elagg	0.789613603450418	elagg	[/V][Prs.NDef.3Pl]	0.10998418893522229	1104	gg	g	g	2	cc	elagganak	elagganak	anak	6	-2.1548336340743144	nak	elaggnak	elaggnak	2	-2.6319548887939765	3	1.0986122886681098	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	elaggnak	10	10
ellentmond	0.7412913158639807	ellentmond	[/V][Prs.NDef.3Pl]	1.8501894968434336	60698	nd	n	d	3	cc	ellentmondanak	ellentmondanak	anak	8598	1.0014125563230305	nak	ellentmondnak	ellentmondnak	29	-1.4705868865590015	296.48275862068965	5.691989067069753	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ellentmondnak	10	10
ellentmond	0.7412913158639807	ellentmond	[/V][Prs.NDef.2Sg]	1.8501894968434336	60698	nd	n	d	3	cc	ellentmondas	ellentmondasz	as	438	-0.29151077395385827	s	ellentmonds	ellentmondsz	12	-1.853803638410333	36.5	3.597312260588446	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ellentmonds	10	10
ellentmond	0.7412913158639807	ellentmond	[/V][Prs.NDef.2Pl]	1.8501894968434336	60698	nd	n	d	3	cc	ellentmondotok	ellentmondotok	otok	2	-2.6319548887939765	tok	ellentmondtok	ellentmondtok	14	-1.7868568487797198	0.14285714285714285	-1.9459101490553137	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	ellentmondtok	10	10
elégít	0.8105857822807288	elégít	[/V][Prs.NDef.3Pl]	1.950148263674172	76407	t	t	NA	3	vc	elégítenek	elégítenek	enek	2535	0.47099307921139694	nek	elégítnek	elégítnek	1	-2.932984884457958	2535	7.837948916025283	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
elégít	0.8105857822807288	elégít	[/V][Prs.1Sg›2]	1.950148263674172	76407	t	t	NA	3	vc	elégítelek	elégítelek	elek	9	-1.978742375018633	lek	elégítlek	elégítlek	2	-2.6319548887939765	4.5	1.5040773967762742	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
említ	0.8083543438389362	említ	[/V][Prs.NDef.3Pl]	2.960327930133322	782191	t	t	NA	2	vc	említenek	említenek	enek	10476	1.0872106052952368	nek	említnek	említnek	14	-1.7868568487797198	748.2857142857143	6.617784876012344	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
említ	0.8083543438389362	említ	[/V][Prs.NDef.2Sg]	2.960327930133322	782191	t	t	NA	2	vc	említes	említesz	es	1683	0.293099231517866	s	említs	említsz	10	-1.9329848844579576	168.3	5.12574810119676	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
említ	0.8083543438389362	említ	[/V][Prs.NDef.2Pl]	2.960327930133322	782191	t	t	NA	2	vc	említetek	említetek	etek	84	-1.0087055983960762	tek	említtek	említtek	21	-1.6107655897240385	4	1.3862943611198906	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
említ	0.8083543438389362	említ	[/V][Prs.1Sg›2]	2.960327930133322	782191	t	t	NA	2	vc	említelek	említelek	elek	24	-1.552773642746352	lek	említlek	említlek	7	-2.087886844443701	3.4285714285714284	1.2321436812926323	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
erest	0.8243353972722487	ereszt	[/V][Prs.NDef.3Pl]	2.0182700425231386	89383	st	s	t	2	cc	erestenek	eresztenek	enek	3168	0.567800288459498	nek	erestnek	eresztnek	3	-2.455863629738295	1056	6.962243464266207	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	erestnek	10	10
erest	0.8243353972722487	ereszt	[/V][Prs.1Sg›2]	2.0182700425231386	89383	st	s	t	2	cc	erestelek	eresztelek	elek	150	-0.7568936254022766	lek	erestlek	eresztlek	127	-0.829181163502001	1.1811023622047243	0.16644820763766438	TRUE	Prs.1Sg›2 (mondalak)	1749	test	erestlek	10	10
erőšít	0.8003117896872748	erősít	[/V][Prs.NDef.3Pl]	2.905973710211774	690174	t	t	NA	3	vc	erőšítenek	erősítenek	enek	5979	0.8436436689621922	nek	erőšítnek	erősítnek	2	-2.6319548887939765	2989.5	8.002861428320958	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
erőšít	0.8003117896872748	erősít	[/V][Prs.NDef.2Sg]	2.905973710211774	690174	t	t	NA	3	vc	erőšítes	erősítesz	es	463	-0.26740389344000476	s	erőšíts	erősítsz	2	-2.6319548887939765	231.5	5.444579873526289	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
erőšít	0.8003117896872748	erősít	[/V][Prs.NDef.2Pl]	2.905973710211774	690174	t	t	NA	3	vc	erőšítetek	erősítetek	etek	44	-1.2895322079717704	tek	erőšíttek	erősíttek	8	-2.0298948974660145	5.5	1.7047480922384253	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
erőšít	0.8003117896872748	erősít	[/V][Prs.1Sg›2]	2.905973710211774	690174	t	t	NA	3	vc	erőšítelek	erősítelek	elek	38	-1.3532012878411477	lek	erőšítlek	erősítlek	4	-2.3309248931299953	9.5	2.2512917986064953	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
ešeng	0.8182206325713077	eseng	[/V][Prs.NDef.3Pl]	0.2304746673120323	1457	ng	n	g	2	cc	ešengenek	esengenek	enek	51	-1.2254147083600215	nek	ešengnek	esengnek	22	-1.5905622036357516	2.3181818181818183	0.84078317936601	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ešengnek	10	10
ešeng	0.8182206325713077	eseng	[/V][Prs.NDef.2Sg]	0.2304746673120323	1457	ng	n	g	2	cc	ešenges	esengesz	es	6	-2.1548336340743144	s	ešengs	esengsz	5	-2.234014880121939	1.2	0.1823215567939546	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ešengs	10	10
eḏenlít	0.7911530052670634	egyenlít	[/V][Prs.NDef.2Pl]	1.9781300920564124	81492	t	t	NA	3	vc	eḏenlítetek	egyenlítetek	etek	20	-1.6319548887939763	tek	eḏenlíttek	egyenlíttek	10	-1.9329848844579576	2	0.6931471805599453	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
eḏetért	0.8109636110634083	egyetért	[/V][Prs.NDef.3Pl]	2.6806793792943684	410832	rt	r	t	3	cc	eḏetértenek	egyetértenek	enek	35284	1.6145929289478442	nek	eḏetértnek	egyetértnek	6	-2.1548336340743144	5880.666666666667	8.679425413150602	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	eḏetértnek	10	10
eḏetért	0.8109636110634083	egyetért	[/V][Prs.NDef.2Sg]	2.6806793792943684	410832	rt	r	t	3	cc	eḏetértes	egyetértesz	es	7768	0.9573243324419906	s	eḏetérts	egyetértsz	7	-2.087886844443701	1109.7142857142858	7.011857860915848	TRUE	Prs.NDef.2Sg (mondas)	4096	test	eḏetérts	10	10
eḏetért	0.8109636110634083	egyetért	[/V][Prs.NDef.2Pl]	2.6806793792943684	410832	rt	r	t	3	cc	eḏetértetek	egyetértetek	etek	1615	0.27518764220916386	tek	eḏetérttek	egyetérttek	42	-1.3097355940600577	38.45238095238095	3.649420617373389	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	eḏetérttek	10	10
eḏešít	0.8000013189762285	egyesít	[/V][Prs.NDef.3Pl]	2.1200666549941487	112993	t	t	NA	3	vc	eḏešítenek	egyesítenek	enek	778	-0.04200528746826889	nek	eḏešítnek	egyesítnek	1	-2.932984884457958	778	6.656726524178391	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
eḏešít	0.8000013189762285	egyesít	[/V][Prs.1Sg›2]	2.1200666549941487	112993	t	t	NA	3	vc	eḏešítelek	egyesítelek	elek	49	-1.2427888044294442	lek	eḏešítlek	egyesítlek	1	-2.932984884457958	49	3.8918202981106265	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
eḏešít	0.8000013189762285	egyesít	[/V][Prs.NDef.2Sg]	2.1200666549941487	112993	t	t	NA	3	vc	eḏešítes	egyesítesz	es	37	-1.3647831603909628	s	eḏešíts	egyesítsz	1	-2.932984884457958	37	3.610917912644224	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
eṉhít	0.7955056322249064	enyhít	[/V][Prs.NDef.3Pl]	2.2735684604749347	160899	t	t	NA	2	vc	eṉhítenek	enyhítenek	enek	1190	0.14256207693457293	nek	eṉhítnek	enyhítnek	4	-2.3309248931299953	297.5	5.695414224985685	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
eṉhít	0.7955056322249064	enyhít	[/V][Prs.NDef.2Sg]	2.2735684604749347	160899	t	t	NA	2	vc	eṉhítes	enyhítesz	es	27	-1.5016211202989704	s	eṉhíts	enyhítsz	2	-2.6319548887939765	13.5	2.6026896854443837	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
eṉhít	0.7955056322249064	enyhít	[/V][Prs.NDef.2Pl]	2.2735684604749347	160899	t	t	NA	2	vc	eṉhítetek	enyhítetek	etek	22	-1.5905622036357516	tek	eṉhíttek	enyhíttek	3	-2.455863629738295	7.333333333333333	1.992430164690206	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
fejlest	0.8371020397493336	fejleszt	[/V][Prs.NDef.2Pl]	2.9435296996301	752514	st	s	t	2	cc	fejlestetek	fejlesztetek	etek	218	-0.594528390853353	tek	fejlesttek	fejleszttek	3	-2.455863629738295	72.66666666666667	4.28588277412098	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	fejlesttek	10	10
fejt	0.8173225929849878	fejt	[/V][Prs.1Sg›2]	2.4782289537346416	257759	jt	j	t	1	cc	fejtelek	fejtelek	elek	1	-2.932984884457958	lek	fejtlek	fejtlek	1	-2.932984884457958	1	0	TRUE	Prs.1Sg›2 (mondalak)	1749	test	fejtlek	10	10
feketéll	0.8062929553482845	feketéll	[/V][Prs.NDef.3Pl]	-0.3180876684248232	412	ll	l	l	3	cc	feketéllenek	feketéllenek	enek	1	-2.932984884457958	nek	feketéllnek	feketéllnek	2	-2.6319548887939765	0.5	-0.6931471805599453	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	feketéllnek	10	10
feketít	0.8304519907244182	feketít	[/V][Prs.NDef.2Pl]	0.16148624418368693	1243	t	t	NA	3	vc	feketítetek	feketítetek	etek	1	-2.932984884457958	tek	feketíttek	feketíttek	1	-2.932984884457958	1	0	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
felejt	0.8291234003813849	felejt	[/V][Prs.NDef.2Sg]	2.6921814049054085	421858	jt	j	t	2	cc	felejtes	felejtesz	es	1564	0.2612518642658714	s	felejts	felejtsz	36	-1.3766823836906703	43.44444444444444	3.7714829826491463	TRUE	Prs.NDef.2Sg (mondas)	4096	test	felejts	10	10
felejt	0.8291234003813849	felejt	[/V][Prs.1Sg›2]	2.6921814049054085	421858	jt	j	t	2	cc	felejtelek	felejtelek	elek	476	-0.25537793173746465	lek	felejtlek	felejtlek	89	-0.983594877813045	5.348314606741573	1.67678148449928	TRUE	Prs.1Sg›2 (mondalak)	1749	test	felejtlek	10	10
felért	0.8263067323727955	felért	[/V][Prs.NDef.2Pl]	-0.9117955853880196	105	rt	r	t	2	cc	felértetek	felértetek	etek	38	-1.3532012878411477	tek	felérttek	felérttek	1	-2.932984884457958	38	3.6375861597263857	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	felérttek	10	10
fertőtlenít	0.7571126875311905	fertőtlenít	[/V][Prs.NDef.2Pl]	1.5165706472190696	28155	t	t	NA	4	vc	fertőtlenítetek	fertőtlenítetek	etek	6	-2.1548336340743144	tek	fertőtleníttek	fertőtleníttek	2	-2.6319548887939765	3	1.0986122886681098	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
feseng	0.838369047724129	feszeng	[/V][Prs.NDef.3Pl]	1.1022046244504902	10844	ng	n	g	2	cc	fesengenek	feszengenek	enek	452	-0.2778464496465757	nek	fesengnek	feszengnek	145	-0.771616882222983	3.117241379310345	1.1369484374116567	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	fesengnek	10	10
feseng	0.838369047724129	feszeng	[/V][Prs.NDef.2Pl]	1.1022046244504902	10844	ng	n	g	2	cc	fesengetek	feszengetek	etek	2	-2.6319548887939765	tek	fesengtek	feszengtek	289	-0.47208704170141	0.00692041522491349	-4.973279507552487	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	fesengtek	10	10
feseng	0.838369047724129	feszeng	[/V][Prs.NDef.2Sg]	1.1022046244504902	10844	ng	n	g	2	cc	fesenges	feszengesz	es	30	-1.4558636297382954	s	fesengs	feszengsz	259	-0.519685120376706	0.11583011583011583	-2.1556306800373823	TRUE	Prs.NDef.2Sg (mondas)	4096	test	fesengs	10	10
fesít	0.8200277844412698	feszít	[/V][Prs.NDef.3Pl]	1.940817998897179	74783	t	t	NA	2	vc	fesítenek	feszítenek	enek	2956	0.5377195452648303	nek	fesítnek	feszítnek	6	-2.1548336340743144	492.6666666666667	6.199832812840038	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
fesít	0.8200277844412698	feszít	[/V][Prs.NDef.2Sg]	1.940817998897179	74783	t	t	NA	2	vc	fesítes	feszítesz	es	277	-0.4905051153935094	s	fesíts	feszítsz	2	-2.6319548887939765	138.5	4.930870325627393	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
fesít	0.8200277844412698	feszít	[/V][Prs.NDef.2Pl]	1.940817998897179	74783	t	t	NA	2	vc	fesítetek	feszítetek	etek	79	-1.0353577931675164	tek	fesíttek	feszíttek	28	-1.4858268531157386	2.8214285714285716	1.0372433422918177	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
fesít	0.8200277844412698	feszít	[/V][Prs.1Sg›2]	1.940817998897179	74783	t	t	NA	2	vc	fesítelek	feszítelek	elek	14	-1.7868568487797198	lek	fesítlek	feszítlek	2	-2.6319548887939765	7	1.9459101490553132	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
fetreng	0.8380968160613853	fetreng	[/V][Prs.NDef.3Pl]	1.1845515482523803	13108	ng	n	g	2	cc	fetrengenek	fetrengenek	enek	947	0.0433650945453156	nek	fetrengnek	fetrengnek	38	-1.3532012878411477	24.92105263157895	3.215712933459693	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	fetrengnek	10	10
fetreng	0.8380968160613853	fetreng	[/V][Prs.NDef.2Pl]	1.1845515482523803	13108	ng	n	g	2	cc	fetrengetek	fetrengetek	etek	10	-1.9329848844579576	tek	fetrengtek	fetrengtek	482	-0.2499378462191083	0.02074688796680498	-3.8753590210565543	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	fetrengtek	10	10
fetreng	0.8380968160613853	fetreng	[/V][Prs.NDef.2Sg]	1.1845515482523803	13108	ng	n	g	2	cc	fetrenges	fetrengesz	es	43	-1.2995164288783714	s	fetrengs	fetrengsz	195	-0.6429502730954398	0.2205128205128205	-1.5117994428701844	TRUE	Prs.NDef.2Sg (mondas)	4096	test	fetrengs	10	10
fešt	0.8101516250385125	fest	[/V][Prs.NDef.3Pl]	2.6777795819372385	408098	št	š	t	1	cc	feštenek	festenek	enek	13412	1.1945086602988246	nek	feštnek	festnek	1	-2.932984884457958	13412	9.50390510758612	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	feštnek	10	10
fešt	0.8101516250385125	fest	[/V][Prs.1Sg›2]	2.6777795819372385	408098	št	š	t	1	cc	feštelek	festelek	elek	30	-1.4558636297382954	lek	feštlek	festlek	2	-2.6319548887939765	15	2.70805020110221	TRUE	Prs.1Sg›2 (mondalak)	1749	test	feštlek	10	10
feṉít	0.8156063091816504	fenyít	[/V][Prs.1Sg›2]	0.574601155305053	3218	t	t	NA	2	vc	feṉítelek	fenyítelek	elek	19	-1.654231283505129	lek	feṉítlek	fenyítlek	6	-2.1548336340743144	3.1666666666666665	1.1526795099383853	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
feṉít	0.8156063091816504	fenyít	[/V][Prs.NDef.2Sg]	0.574601155305053	3218	t	t	NA	2	vc	feṉítes	fenyítesz	es	13	-1.819041532151121	s	feṉíts	fenyítsz	3	-2.455863629738295	4.333333333333333	1.466337068793427	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
fiatalít	0.8118459820907082	fiatalít	[/V][Prs.NDef.3Pl]	1.0189837000349529	8953	t	t	NA	4	vc	fiatalítanak	fiatalítanak	anak	251	-0.5333111629769197	nak	fiatalítnak	fiatalítnak	1	-2.932984884457958	251	5.5254529391317835	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
finomít	0.8201115001265948	finomít	[/V][Prs.NDef.3Pl]	1.671327586790543	40208	t	t	NA	3	vc	finomítanak	finomítanak	anak	682	-0.0992005098014789	nak	finomítnak	finomítnak	1	-2.932984884457958	682	6.525029657843462	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
finomít	0.8201115001265948	finomít	[/V][Prs.NDef.2Pl]	1.671327586790543	40208	t	t	NA	3	vc	finomítotok	finomítotok	otok	4	-2.3309248931299953	tok	finomíttok	finomíttok	1	-2.932984884457958	4	1.3862943611198906	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
firkant	0.8406071948303714	firkant	[/V][Prs.NDef.2Sg]	0.35816187727392773	1955	nt	n	t	2	cc	firkantas	firkantasz	as	9	-1.978742375018633	s	firkants	firkantsz	1	-2.932984884457958	9	2.1972245773362196	TRUE	Prs.NDef.2Sg (mondas)	4096	test	firkants	10	10
fojt	0.8100547801259033	fojt	[/V][Prs.1Sg›2]	1.5716626503360749	31963	jt	j	t	1	cc	fojtalak	fojtalak	alak	41	-1.3202010277382223	lak	fojtlak	fojtlak	6	-2.1548336340743144	6.833333333333333	1.9218125974762528	TRUE	Prs.1Sg›2 (mondalak)	1749	test	fojtlak	10	10
fojóšít	0.8163511322248151	folyósít	[/V][Prs.NDef.3Pl]	1.674427243356221	40496	t	t	NA	3	vc	fojóšítanak	folyósítanak	anak	3685	0.6334526077371124	nak	fojóšítnak	folyósítnak	4	-2.3309248931299953	921.25	6.825731443503546	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
fold	0.8019508170481479	fold	[/V][Prs.1Sg›2]	1.3591603833561636	19595	ld	l	d	1	cc	foldalak	foldalak	alak	3	-2.455863629738295	lak	foldlak	foldlak	1	-2.932984884457958	3	1.0986122886681098	TRUE	Prs.1Sg›2 (mondalak)	1749	test	foldlak	10	10
