word1	word2	segment1	segment2	dist	phon_dist	length
kereng	végrehajt	"[""k"", ""e"", ""-"", ""r"", ""e"", ""-"", ""-"", ""n"", ""g""]"	"[""v"", ""é"", ""g"", ""r"", ""e"", ""h"", ""a"", ""j"", ""t""]"	[0.9, 0.5714285714285714, 1.0, 0.0, 0.0, 1.0, 1.0, 0.7931034482758621, 0.8275862068965517]	6.092118226600985	9
kereng	ment	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""m"", ""-"", ""-"", ""e"", ""n"", ""t""]"	[0.85, 1.0, 1.0, 0.0, 0.0, 0.8275862068965517]	3.6775862068965517	6
kereng	kíšért	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""k"", ""í"", ""š"", ""é"", ""r"", ""t""]"	[0.0, 0.7647058823529411, 0.7333333333333334, 0.5714285714285714, 0.7142857142857143, 0.8275862068965517]	3.6113397082971117	6
kereng	érint	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""é"", ""r"", ""i"", ""n"", ""t""]"	[1.0, 0.5714285714285714, 0.0, 0.6, 0.0, 0.8275862068965517]	2.999014778325123	6
kereng	šújt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""š"", ""ú"", ""j"", ""-"", ""t"", ""-""]"	[0.8571428571428572, 0.9210526315789473, 0.44999999999999996, 1.0, 0.7647058823529411, 1.0]	4.992901371074746	6
kereng	füllent	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""f"", ""ü"", ""l"", ""l"", ""e"", ""n"", ""t""]"	[0.8095238095238095, 0.7894736842105263, 1.0, 0.11764705882352944, 0.0, 0.0, 0.8275862068965517]	3.544230759454417	7
kereng	bossant	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""b"", ""o"", ""s"", ""s"", ""a"", ""n"", ""t""]"	[0.7727272727272727, 0.8378378378378378, 1.0, 0.6428571428571428, 0.6296296296296297, 0.0, 0.8275862068965517]	4.710638089948435	7
kereng	pussant	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""p"", ""u"", ""s"", ""s"", ""a"", ""n"", ""t""]"	[0.5882352941176471, 0.8918918918918919, 1.0, 0.6428571428571428, 0.6296296296296297, 0.0, 0.8275862068965517]	4.5802001653928635	7
kereng	árast	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""á"", ""r"", ""a"", ""s"", ""t""]"	[1.0, 0.8064516129032258, 0.0, 0.6296296296296297, 0.8648648648648649, 0.8275862068965517]	4.128532314294272	6
kereng	hint	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""h"", ""-"", ""-"", ""i"", ""n"", ""t""]"	[0.7692307692307692, 1.0, 1.0, 0.6, 0.0, 0.8275862068965517]	4.196816976127321	6
kereng	rejt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""-"", ""r"", ""e"", ""j"", ""t""]"	[1.0, 1.0, 0.0, 0.0, 0.7931034482758621, 0.8275862068965517]	3.6206896551724137	6
kereng	tölt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""t"", ""ö"", ""l"", ""-"", ""t"", ""-""]"	[0.72, 0.6470588235294117, 0.11764705882352944, 1.0, 0.7647058823529411, 1.0]	4.249411764705882	6
kereng	sállong	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""s"", ""á"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[0.8571428571428572, 0.8064516129032258, 1.0, 0.11764705882352944, 0.8378378378378378, 0.0, 0.0]	3.61907936670745	7
kereng	ömleng	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""ö"", ""m"", ""l"", ""e"", ""n"", ""g""]"	[0.9714285714285714, 0.96875, 0.11764705882352944, 0.0, 0.0, 0.0]	2.057825630252101	6
kereng	reng	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""-"", ""r"", ""e"", ""n"", ""g""]"	[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]	2.0	6
kereng	kérd	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""k"", ""é"", ""r"", ""-"", ""d"", ""-""]"	[0.0, 0.5714285714285714, 0.0, 1.0, 0.5757575757575757, 1.0]	3.1471861471861473	6
kereng	peng	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""p"", ""-"", ""-"", ""e"", ""n"", ""g""]"	[0.5882352941176471, 1.0, 1.0, 0.0, 0.0, 0.0]	2.588235294117647	6
kereng	ráng	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""-"", ""r"", ""á"", ""n"", ""g""]"	[1.0, 1.0, 0.0, 0.8064516129032258, 0.0, 0.0]	2.806451612903226	6
kereng	megšért	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""m"", ""e"", ""g"", ""š"", ""é"", ""r"", ""t""]"	[0.85, 0.0, 1.0, 0.7333333333333334, 0.5714285714285714, 0.7142857142857143, 0.8275862068965517]	4.696633825944171	7
kereng	márt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""m"", ""á"", ""r"", ""-"", ""t"", ""-""]"	[0.85, 0.8064516129032258, 0.0, 1.0, 0.7647058823529411, 1.0]	4.421157495256167	6
kereng	kárörvend	"[""k"", ""-"", ""-"", ""e"", ""r"", ""-"", ""e"", ""n"", ""g""]"	"[""k"", ""á"", ""r"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	[0.0, 1.0, 1.0, 0.6470588235294117, 0.0, 1.0, 0.0, 0.0, 0.7]	4.347058823529411	9
kereng	félreért	"[""k"", ""e"", ""-"", ""r"", ""e"", ""-"", ""n"", ""g""]"	"[""f"", ""é"", ""l"", ""r"", ""e"", ""é"", ""r"", ""t""]"	[0.8095238095238095, 0.5714285714285714, 1.0, 0.0, 0.0, 1.0, 0.7142857142857143, 0.8275862068965517]	4.9228243021346465	8
kereng	borong	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""b"", ""o"", ""r"", ""o"", ""n"", ""g""]"	[0.7727272727272727, 0.8378378378378378, 0.0, 0.8378378378378378, 0.0, 0.0]	2.4484029484029484	6
kereng	čöng	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""č"", ""-"", ""-"", ""ö"", ""n"", ""g""]"	[0.7083333333333333, 1.0, 1.0, 0.6470588235294117, 0.0, 0.0]	3.3553921568627447	6
kereng	lejt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""-"", ""l"", ""e"", ""j"", ""t""]"	[1.0, 1.0, 0.11764705882352944, 0.0, 0.7931034482758621, 0.8275862068965517]	3.738336713995943	6
kereng	ődöng	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""ő"", ""d"", ""ö"", ""n"", ""g""]"	[1.0, 0.7894736842105263, 0.868421052631579, 0.6470588235294117, 0.0, 0.0]	3.304953560371517	6
kereng	ešeng	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""e"", ""š"", ""e"", ""n"", ""g""]"	[1.0, 0.0, 0.7333333333333334, 0.0, 0.0, 0.0]	1.7333333333333334	6
kereng	ont	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""-"", ""-"", ""o"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.8378378378378378, 0.0, 0.8275862068965517]	4.665424044734389	6
kereng	šikolt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""š"", ""i"", ""k"", ""o"", ""l"", ""t""]"	[0.8571428571428572, 0.6, 0.9166666666666666, 0.8378378378378378, 0.7142857142857143, 0.8275862068965517]	4.753519282829628	6
kereng	fost	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""f"", ""o"", ""s"", ""-"", ""t"", ""-""]"	[0.8095238095238095, 0.8378378378378378, 0.6428571428571428, 1.0, 0.7647058823529411, 1.0]	5.054924672571731	6
kereng	tapast	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""t"", ""a"", ""p"", ""a"", ""s"", ""t""]"	[0.72, 0.6296296296296297, 0.9285714285714286, 0.6296296296296297, 0.8648648648648649, 0.8275862068965517]	4.600281759592105	6
kereng	bong	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""b"", ""-"", ""-"", ""o"", ""n"", ""g""]"	[0.7727272727272727, 1.0, 1.0, 0.8378378378378378, 0.0, 0.0]	3.61056511056511	6
kereng	šikong	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""š"", ""i"", ""k"", ""o"", ""n"", ""g""]"	[0.8571428571428572, 0.6, 0.9166666666666666, 0.8378378378378378, 0.0, 0.0]	3.2116473616473615	6
kereng	fojt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""f"", ""o"", ""j"", ""-"", ""t"", ""-""]"	[0.8095238095238095, 0.8378378378378378, 0.44999999999999996, 1.0, 0.7647058823529411, 1.0]	4.862067529714588	6
kereng	ijest	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""i"", ""j"", ""e"", ""s"", ""t""]"	[1.0, 0.6, 0.44999999999999996, 0.0, 0.8648648648648649, 0.8275862068965517]	3.7424510717614163	6
kereng	búšong	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""b"", ""ú"", ""š"", ""o"", ""n"", ""g""]"	[0.7727272727272727, 0.9210526315789473, 0.7333333333333334, 0.8378378378378378, 0.0, 0.0]	3.2649510754773914	6
kereng	irt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""i"", ""r"", ""-"", ""t"", ""-""]"	[1.0, 0.6, 0.0, 1.0, 0.7647058823529411, 1.0]	4.364705882352942	6
kereng	füṯṯent	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""f"", ""ü"", ""ṯ"", ""ṯ"", ""e"", ""n"", ""t""]"	[0.8095238095238095, 0.7894736842105263, 1.0, 0.8387096774193549, 0.0, 0.0, 0.8275862068965517]	4.2652933780502424	7
kereng	akast	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""a"", ""k"", ""a"", ""s"", ""t""]"	[1.0, 0.6296296296296297, 0.9166666666666666, 0.6296296296296297, 0.8648648648648649, 0.8275862068965517]	4.868376997687342	6
kereng	fešt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""f"", ""e"", ""š"", ""-"", ""t"", ""-""]"	[0.8095238095238095, 0.0, 0.7333333333333334, 1.0, 0.7647058823529411, 1.0]	4.307563025210084	6
kereng	kukkant	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""k"", ""u"", ""k"", ""k"", ""a"", ""n"", ""t""]"	[0.0, 0.8918918918918919, 1.0, 0.9166666666666666, 0.6296296296296297, 0.0, 0.8275862068965517]	4.26577439508474	7
kereng	šuhint	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""š"", ""u"", ""h"", ""i"", ""n"", ""t""]"	[0.8571428571428572, 0.8918918918918919, 0.7777777777777778, 0.6, 0.0, 0.8275862068965517]	3.9543987337090787	6
kereng	hajt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""h"", ""a"", ""j"", ""-"", ""t"", ""-""]"	[0.7692307692307692, 0.6296296296296297, 0.44999999999999996, 1.0, 0.7647058823529411, 1.0]	4.61356628121334	6
kereng	dönt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""d"", ""-"", ""-"", ""ö"", ""n"", ""t""]"	[0.84375, 1.0, 1.0, 0.6470588235294117, 0.0, 0.8275862068965517]	4.318395030425964	6
kereng	vált	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""v"", ""á"", ""l"", ""-"", ""t"", ""-""]"	[0.9, 0.8064516129032258, 0.11764705882352944, 1.0, 0.7647058823529411, 1.0]	4.5888045540796965	6
kereng	hullong	"[""k"", ""-"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""h"", ""u"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[0.7692307692307692, 1.0, 0.875, 0.11764705882352944, 0.8378378378378378, 0.0, 0.0]	3.5997156658921363	7
kereng	tévest	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""t"", ""é"", ""v"", ""e"", ""s"", ""t""]"	[0.72, 0.5714285714285714, 0.8333333333333334, 0.0, 0.8648648648648649, 0.8275862068965517]	3.8172129765233214	6
kereng	gerjest	"[""k"", ""e"", ""r"", ""-"", ""e"", ""n"", ""g""]"	"[""g"", ""e"", ""r"", ""j"", ""e"", ""s"", ""t""]"	[0.5333333333333333, 0.0, 0.0, 1.0, 0.0, 0.8648648648648649, 0.8275862068965517]	3.2257844050947497	7
kereng	vest	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""v"", ""e"", ""s"", ""-"", ""t"", ""-""]"	[0.9, 0.0, 0.6428571428571428, 1.0, 0.7647058823529411, 1.0]	4.307563025210084	6
kereng	kelt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""k"", ""e"", ""l"", ""-"", ""t"", ""-""]"	[0.0, 0.0, 0.11764705882352944, 1.0, 0.7647058823529411, 1.0]	2.8823529411764706	6
kereng	riast	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""r"", ""i"", ""-"", ""a"", ""s"", ""t""]"	[0.9166666666666666, 0.6, 1.0, 0.6296296296296297, 0.8648648648648649, 0.8275862068965517]	4.838747368057713	6
kereng	állong	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""á"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[0.92, 0.875, 0.11764705882352944, 0.8378378378378378, 0.0, 0.0]	2.750484896661367	6
kereng	füröst	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""f"", ""ü"", ""r"", ""ö"", ""s"", ""t""]"	[0.8095238095238095, 0.7894736842105263, 0.0, 0.6470588235294117, 0.8648648648648649, 0.8275862068965517]	3.938507389025164	6
kereng	támast	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""t"", ""á"", ""m"", ""a"", ""s"", ""t""]"	[0.72, 0.8064516129032258, 0.8846153846153846, 0.6296296296296297, 0.8648648648648649, 0.8275862068965517]	4.733147698909657	6
kereng	sánt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""-"", ""s"", ""á"", ""n"", ""t""]"	[1.0, 1.0, 0.6428571428571428, 0.8064516129032258, 0.0, 0.8275862068965517]	4.27689496265692	6
kereng	önt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""-"", ""-"", ""ö"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.6470588235294117, 0.0, 0.8275862068965517]	4.474645030425964	6
kereng	billent	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""b"", ""i"", ""l"", ""l"", ""e"", ""n"", ""t""]"	[0.7727272727272727, 0.6, 1.0, 0.11764705882352944, 0.0, 0.0, 0.8275862068965517]	3.3179605384473536	7
kereng	dülöng	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""d"", ""ü"", ""l"", ""ö"", ""n"", ""g""]"	[0.84375, 0.7894736842105263, 0.11764705882352944, 0.6470588235294117, 0.0, 0.0]	2.3979295665634677	6
kereng	firkant	"[""k"", ""e"", ""r"", ""-"", ""e"", ""n"", ""g""]"	"[""f"", ""i"", ""r"", ""k"", ""a"", ""n"", ""t""]"	[0.8095238095238095, 0.6, 0.0, 1.0, 0.6296296296296297, 0.0, 0.8275862068965517]	3.8667396460499908	7
kereng	rikolt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""r"", ""i"", ""k"", ""o"", ""l"", ""t""]"	[0.9166666666666666, 0.6, 0.9166666666666666, 0.8378378378378378, 0.7142857142857143, 0.8275862068965517]	4.813043092353437	6
kereng	villong	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""v"", ""i"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[0.9, 0.6, 1.0, 0.11764705882352944, 0.8378378378378378, 0.0, 0.0]	3.455484896661367	7
kereng	šerkent	"[""k"", ""e"", ""r"", ""-"", ""e"", ""n"", ""g""]"	"[""š"", ""e"", ""r"", ""k"", ""e"", ""n"", ""t""]"	[0.8571428571428572, 0.0, 0.0, 1.0, 0.0, 0.0, 0.8275862068965517]	2.684729064039409	7
kereng	beleért	"[""k"", ""e"", ""r"", ""e"", ""-"", ""n"", ""g""]"	"[""b"", ""e"", ""l"", ""e"", ""é"", ""r"", ""t""]"	[0.7727272727272727, 0.0, 0.11764705882352944, 0.0, 1.0, 0.7142857142857143, 0.8275862068965517]	3.432246252733068	7
kereng	cuppant	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""c"", ""u"", ""p"", ""p"", ""a"", ""n"", ""t""]"	[0.72, 0.8918918918918919, 1.0, 0.9285714285714286, 0.6296296296296297, 0.0, 0.8275862068965517]	4.997679156989502	7
kereng	vesejt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""v"", ""e"", ""s"", ""e"", ""j"", ""t""]"	[0.9, 0.0, 0.6428571428571428, 0.0, 0.7931034482758621, 0.8275862068965517]	3.1635467980295564	6
kereng	ölt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""-"", ""ö"", ""l"", ""-"", ""t"", ""-""]"	[1.0, 0.6470588235294117, 0.11764705882352944, 1.0, 0.7647058823529411, 1.0]	4.529411764705882	6
kereng	čavarint	"[""k"", ""-"", ""-"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""č"", ""a"", ""v"", ""a"", ""r"", ""i"", ""n"", ""t""]"	[0.7083333333333333, 1.0, 1.0, 0.6296296296296297, 0.0, 0.6, 0.0, 0.8275862068965517]	4.765549169859515	8
kereng	fold	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""f"", ""o"", ""l"", ""-"", ""d"", ""-""]"	[0.8095238095238095, 0.8378378378378378, 0.11764705882352944, 1.0, 0.5757575757575757, 1.0]	4.340766281942752	6
kereng	megdöbbent	"[""k"", ""e"", ""-"", ""r"", ""-"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""m"", ""e"", ""g"", ""d"", ""ö"", ""b"", ""b"", ""e"", ""n"", ""t""]"	[0.85, 0.0, 1.0, 0.868421052631579, 1.0, 1.0, 1.0, 0.0, 0.0, 0.8275862068965517]	6.546007259528131	10
kereng	salajt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""s"", ""a"", ""l"", ""a"", ""j"", ""t""]"	[0.8571428571428572, 0.6296296296296297, 0.11764705882352944, 0.6296296296296297, 0.7931034482758621, 0.8275862068965517]	3.85473883039806	6
kereng	tapint	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""t"", ""a"", ""p"", ""i"", ""n"", ""t""]"	[0.72, 0.6296296296296297, 0.9285714285714286, 0.6, 0.0, 0.8275862068965517]	3.70578726509761	6
kereng	meghökkent	"[""k"", ""e"", ""-"", ""r"", ""-"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""m"", ""e"", ""g"", ""h"", ""ö"", ""k"", ""k"", ""e"", ""n"", ""t""]"	[0.85, 0.0, 1.0, 0.7777777777777778, 1.0, 1.0, 1.0, 0.0, 0.0, 0.8275862068965517]	6.45536398467433	10
kereng	rettent	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""r"", ""e"", ""t"", ""t"", ""e"", ""n"", ""t""]"	[0.9166666666666666, 0.0, 1.0, 0.8484848484848485, 0.0, 0.0, 0.8275862068965517]	3.5927377220480667	7
kereng	šetteng	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""š"", ""e"", ""t"", ""t"", ""e"", ""n"", ""g""]"	[0.8571428571428572, 0.0, 1.0, 0.8484848484848485, 0.0, 0.0, 0.0]	2.705627705627706	7
kereng	fejt	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""f"", ""e"", ""j"", ""-"", ""t"", ""-""]"	[0.8095238095238095, 0.0, 0.44999999999999996, 1.0, 0.7647058823529411, 1.0]	4.024229691876751	6
kereng	függest	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""f"", ""ü"", ""g"", ""g"", ""e"", ""s"", ""t""]"	[0.8095238095238095, 0.7894736842105263, 1.0, 0.9230769230769231, 0.0, 0.8648648648648649, 0.8275862068965517]	5.214525488572676	7
kereng	marast	"[""k"", ""e"", ""r"", ""e"", ""n"", ""g""]"	"[""m"", ""a"", ""r"", ""a"", ""s"", ""t""]"	[0.85, 0.6296296296296297, 0.0, 0.6296296296296297, 0.8648648648648649, 0.8275862068965517]	3.8017103310206757	6
kereng	rikkant	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	"[""r"", ""i"", ""k"", ""k"", ""a"", ""n"", ""t""]"	[0.9166666666666666, 0.6, 1.0, 0.9166666666666666, 0.6296296296296297, 0.0, 0.8275862068965517]	4.890549169859514	7
višong	dong	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""d"", ""o"", ""n"", ""g""]"	[1.0, 1.0, 0.8604651162790697, 0.0, 0.0, 0.0]	2.8604651162790695	6
višong	told	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""t"", ""o"", ""l"", ""d""]"	[1.0, 1.0, 0.7777777777777778, 0.0, 0.7142857142857143, 0.7]	4.192063492063492	6
višong	ing	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""-"", ""i"", ""-"", ""-"", ""n"", ""g""]"	[1.0, 0.0, 1.0, 1.0, 0.0, 0.0]	3.0	6
višong	erest	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""-"", ""e"", ""r"", ""e"", ""s"", ""t""]"	[1.0, 0.6, 0.7333333333333334, 0.8378378378378378, 0.8648648648648649, 0.8275862068965517]	4.863622242932587	6
višong	žibong	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""ž"", ""i"", ""b"", ""o"", ""n"", ""g""]"	[0.8064516129032258, 0.0, 0.9166666666666666, 0.0, 0.0, 0.0]	1.7231182795698925	6
višong	čelleng	"[""v"", ""i"", ""-"", ""š"", ""o"", ""n"", ""g""]"	"[""č"", ""e"", ""l"", ""l"", ""e"", ""n"", ""g""]"	[0.935483870967742, 0.6, 1.0, 0.7333333333333334, 0.8378378378378378, 0.0, 0.0]	4.106655042138914	7
višong	olt	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""-"", ""o"", ""l"", ""t""]"	[1.0, 1.0, 1.0, 0.0, 0.7142857142857143, 0.8275862068965517]	4.541871921182266	6
višong	tilt	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""t"", ""i"", ""l"", ""-"", ""t"", ""-""]"	[0.9375, 0.0, 0.7333333333333334, 1.0, 0.7647058823529411, 1.0]	4.4355392156862745	6
višong	sippant	"[""v"", ""i"", ""-"", ""š"", ""o"", ""n"", ""g""]"	"[""s"", ""i"", ""p"", ""p"", ""a"", ""n"", ""t""]"	[0.8666666666666667, 0.0, 1.0, 0.875, 0.6206896551724138, 0.0, 0.8275862068965517]	4.189942528735632	7
višong	jajong	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""j"", ""a"", ""j"", ""o"", ""n"", ""g""]"	[0.8260869565217391, 0.8181818181818181, 0.6296296296296297, 0.0, 0.0, 0.0]	2.273898404333187	6
višong	végrehajt	"[""v"", ""-"", ""-"", ""-"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""v"", ""é"", ""g"", ""r"", ""e"", ""h"", ""a"", ""j"", ""t""]"	[0.0, 1.0, 1.0, 1.0, 0.6, 0.7272727272727273, 0.6206896551724138, 0.7931034482758621, 0.8275862068965517]	6.568652037617555	9
višong	ment	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""m"", ""e"", ""-"", ""-"", ""n"", ""t""]"	[0.6842105263157895, 0.6, 1.0, 1.0, 0.0, 0.8275862068965517]	4.1117967332123415	6
višong	kíšért	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""k"", ""í"", ""š"", ""é"", ""r"", ""t""]"	[0.9, 0.5806451612903225, 0.0, 0.8974358974358975, 0.7142857142857143, 0.8275862068965517]	3.919952979908486	6
višong	érint	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""-"", ""é"", ""r"", ""i"", ""n"", ""t""]"	[1.0, 0.7647058823529411, 0.7333333333333334, 0.8461538461538461, 0.0, 0.8275862068965517]	4.171779268736673	6
višong	šújt	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""š"", ""ú"", ""j"", ""t""]"	[1.0, 1.0, 0.0, 0.7058823529411764, 0.7931034482758621, 0.8275862068965517]	4.32657200811359	6
višong	füllent	"[""v"", ""i"", ""-"", ""š"", ""o"", ""n"", ""g""]"	"[""f"", ""ü"", ""l"", ""l"", ""e"", ""n"", ""t""]"	[0.5789473684210527, 0.5, 1.0, 0.7333333333333334, 0.8378378378378378, 0.0, 0.8275862068965517]	4.477704746488776	7
višong	bossant	"[""v"", ""i"", ""-"", ""š"", ""o"", ""n"", ""g""]"	"[""b"", ""o"", ""s"", ""s"", ""a"", ""n"", ""t""]"	[0.7391304347826086, 0.8461538461538461, 1.0, 0.4285714285714286, 0.6206896551724138, 0.0, 0.8275862068965517]	4.462131571576848	7
višong	pussant	"[""v"", ""i"", ""-"", ""š"", ""o"", ""n"", ""g""]"	"[""p"", ""u"", ""s"", ""s"", ""a"", ""n"", ""t""]"	[0.8181818181818181, 0.7714285714285715, 1.0, 0.4285714285714286, 0.6206896551724138, 0.0, 0.8275862068965517]	4.466457680250784	7
višong	árast	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""-"", ""á"", ""r"", ""a"", ""s"", ""t""]"	[1.0, 0.8857142857142857, 0.7333333333333334, 0.6206896551724138, 0.8648648648648649, 0.8275862068965517]	4.93218834598145	6
višong	hint	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""h"", ""i"", ""-"", ""-"", ""n"", ""t""]"	[0.7142857142857143, 0.0, 1.0, 1.0, 0.0, 0.8275862068965517]	3.541871921182266	6
višong	rejt	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""r"", ""e"", ""j"", ""-"", ""t"", ""-""]"	[0.8333333333333334, 0.6, 0.6296296296296297, 1.0, 0.7647058823529411, 1.0]	4.827668845315904	6
višong	tölt	"[""v"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""t"", ""ö"", ""l"", ""t""]"	[1.0, 1.0, 0.7777777777777778, 0.6, 0.7142857142857143, 0.8275862068965517]	4.919649698960043	6
višong	sállong	"[""v"", ""-"", ""i"", ""š"", ""o"", ""n"", ""g""]"	"[""s"", ""á"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[0.8666666666666667, 1.0, 0.8823529411764706, 0.7333333333333334, 0.0, 0.0, 0.0]	3.4823529411764707	7
